task_id,homology_config_id,minimum_sequence_identity,minimum_coverage,seed,attempt,derived_seed,objective,feasible,train_sequences,train_positives,train_negatives,train_prevalence,train_size_deviation,train_prevalence_deviation,train_cluster_count,validation_sequences,validation_positives,validation_negatives,validation_prevalence,validation_size_deviation,validation_prevalence_deviation,validation_cluster_count,test_sequences,test_positives,test_negatives,test_prevalence,test_size_deviation,test_prevalence_deviation,test_cluster_count,maximum_split_size_deviation,maximum_prevalence_deviation,minimum_split_sequences,minimum_split_positives,minimum_split_negatives
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,10,18,10000048,0.004011123964145193,1,31232,24085,7147,0.7711641905737705,8.644232216083682e-05,2.6298736517382792e-06,18919,6694,5162,1532,0.7711383328353749,0.0001269955103352478,2.3227864743846638e-05,83,6695,5163,1532,0.7711725168035848,0.00027640199308253424,1.095610346601994e-05,168,0.00027640199308253424,2.3227864743846638e-05,6694,5162,1532
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,11,1,11000034,0.005874442829053108,1,31232,24086,7146,0.7711962090163934,8.644232216083682e-05,3.46483162746436e-05,18919,6695,5163,1532,0.7711725168035848,0.00027640199308253424,1.095610346601994e-05,146,6694,5161,1533,0.770988945324171,0.0001269955103352478,0.0001726153759478155,105,0.00027640199308253424,0.0001726153759478155,6694,5161,1532
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,12,9,12000045,0.004993146292241627,1,31233,24086,7147,0.7711715173054141,5.44266472864183e-05,9.956605295347032e-06,18919,6694,5161,1533,0.770988945324171,0.0001269955103352478,0.0001726153759478155,104,6694,5163,1531,0.771287720346579,0.0001269955103352478,0.00012615964646023325,147,0.0001269955103352478,0.0001726153759478155,6694,5161,1531
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,13,33,13000072,0.006096123973584333,1,31232,24085,7147,0.7711641905737705,8.644232216083682e-05,2.6298736517382792e-06,18919,6695,5164,1531,0.7713218820014937,0.00027640199308253424,0.00016032130137488831,139,6694,5161,1533,0.770988945324171,0.0001269955103352478,0.0001726153759478155,112,0.00027640199308253424,0.0001726153759478155,6694,5161,1531
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,14,35,14000077,0.005680416112878927,1,31233,24086,7147,0.7711715173054141,5.44266472864183e-05,9.956605295347032e-06,18920,6692,5161,1531,0.7712193664076509,0.00017181745515932502,5.780570753211034e-05,140,6696,5163,1533,0.7710573476702509,0.00042580847582982065,0.00010421302986785008,110,0.00042580847582982065,0.00010421302986785008,6692,5161,1531
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,15,21,15000066,0.005798283604780487,1,31232,24085,7147,0.7711641905737705,8.644232216083682e-05,2.6298736517382792e-06,18919,6696,5163,1533,0.7710573476702509,0.00042580847582982065,0.00010421302986785008,73,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,178,0.00042580847582982065,0.00010421302986785008,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,16,35,16000083,0.005486958570601108,1,31232,24086,7146,0.7711962090163934,8.644232216083682e-05,3.46483162746436e-05,18919,6695,5162,1533,0.7710231516056759,0.00027640199308253424,0.00013840909444284843,158,6694,5162,1532,0.7711383328353749,0.0001269955103352478,2.3227864743846638e-05,93,0.00027640199308253424,0.00013840909444284843,6694,5162,1532
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,17,18,17000069,0.007350277435509025,1,31232,24087,7145,0.7712282274590164,8.644232216083682e-05,6.666675889765994e-05,18919,6694,5162,1532,0.7711383328353749,0.0001269955103352478,2.3227864743846638e-05,150,6695,5161,1534,0.7708737864077669,0.00027640199308253424,0.00028777429235182783,101,0.00027640199308253424,0.00028777429235182783,6694,5161,1532
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,18,3,18000057,0.005486958570601108,1,31232,24086,7146,0.7711962090163934,8.644232216083682e-05,3.46483162746436e-05,18919,6695,5162,1533,0.7710231516056759,0.00027640199308253424,0.00013840909444284843,131,6694,5162,1532,0.7711383328353749,0.0001269955103352478,2.3227864743846638e-05,120,0.00027640199308253424,0.00013840909444284843,6694,5162,1532
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,19,15,19000072,0.005486958570601108,1,31232,24086,7146,0.7711962090163934,8.644232216083682e-05,3.46483162746436e-05,18919,6695,5162,1533,0.7710231516056759,0.00027640199308253424,0.00013840909444284843,129,6694,5162,1532,0.7711383328353749,0.0001269955103352478,2.3227864743846638e-05,122,0.00027640199308253424,0.00013840909444284843,6694,5162,1532
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,0,0,0,0.002671864067265847,1,31234,24086,7148,0.7711468271755139,2.2410972411999786e-05,1.4733524604904069e-05,19724,6694,5163,1531,0.771287720346579,0.0001269955103352478,0.00012615964646023325,202,6693,5161,1532,0.7711041386523233,2.2410972412038607e-05,5.742204779546345e-05,119,0.0001269955103352478,0.00012615964646023325,6693,5161,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,1,12,1000015,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,186,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,134,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,2,44,2000050,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,115,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,205,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,3,32,3000041,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,139,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,181,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,4,12,4000024,0.002671864067265847,1,31234,24086,7148,0.7711468271755139,2.2410972411999786e-05,1.4733524604904069e-05,19724,6694,5163,1531,0.771287720346579,0.0001269955103352478,0.00012615964646023325,152,6693,5161,1532,0.7711041386523233,2.2410972412038607e-05,5.742204779546345e-05,169,0.0001269955103352478,0.00012615964646023325,6693,5161,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,5,17,5000032,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,127,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,193,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,6,13,6000031,0.002671864067265847,1,31234,24086,7148,0.7711468271755139,2.2410972411999786e-05,1.4733524604904069e-05,19724,6694,5163,1531,0.771287720346579,0.0001269955103352478,0.00012615964646023325,187,6693,5161,1532,0.7711041386523233,2.2410972412038607e-05,5.742204779546345e-05,134,0.0001269955103352478,0.00012615964646023325,6693,5161,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,7,8,7000029,0.002671864067265847,1,31234,24086,7148,0.7711468271755139,2.2410972411999786e-05,1.4733524604904069e-05,19724,6694,5163,1531,0.771287720346579,0.0001269955103352478,0.00012615964646023325,206,6693,5161,1532,0.7711041386523233,2.2410972412038607e-05,5.742204779546345e-05,115,0.0001269955103352478,0.00012615964646023325,6693,5161,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,8,7,8000031,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,187,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,133,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,9,41,9000068,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,151,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,169,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,10,14,10000044,0.002671864067265847,1,31234,24086,7148,0.7711468271755139,2.2410972411999786e-05,1.4733524604904069e-05,19724,6694,5163,1531,0.771287720346579,0.0001269955103352478,0.00012615964646023325,157,6693,5161,1532,0.7711041386523233,2.2410972412038607e-05,5.742204779546345e-05,164,0.0001269955103352478,0.00012615964646023325,6693,5161,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,11,5,11000038,0.002671864067265847,1,31234,24086,7148,0.7711468271755139,2.2410972411999786e-05,1.4733524604904069e-05,19724,6693,5161,1532,0.7711041386523233,2.2410972412038607e-05,5.742204779546345e-05,166,6694,5163,1531,0.771287720346579,0.0001269955103352478,0.00012615964646023325,155,0.0001269955103352478,0.00012615964646023325,6693,5161,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,12,45,12000081,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,127,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,193,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,13,45,13000084,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,113,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,207,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,14,32,14000074,0.0022843798088138466,1,31234,24086,7148,0.7711468271755139,2.2410972411999786e-05,1.4733524604904069e-05,19724,6694,5162,1532,0.7711383328353749,0.0001269955103352478,2.3227864743846638e-05,182,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,139,0.0001269955103352478,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,15,5,15000050,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,174,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,146,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,16,29,16000077,0.0022843798088138466,1,31234,24086,7148,0.7711468271755139,2.2410972411999786e-05,1.4733524604904069e-05,19724,6694,5162,1532,0.7711383328353749,0.0001269955103352478,2.3227864743846638e-05,194,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,127,0.0001269955103352478,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,17,1,17000052,0.0022843798088138466,1,31234,24086,7148,0.7711468271755139,2.2410972411999786e-05,1.4733524604904069e-05,19724,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,141,6694,5162,1532,0.7711383328353749,0.0001269955103352478,2.3227864743846638e-05,180,0.0001269955103352478,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,18,47,18000101,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,104,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,216,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
amp_vs_toxic_without_amp_evidence,H50,0.5,0.9,19,1,19000058,0.002090766548748819,1,31235,24086,7149,0.7711221386265408,9.604702462418734e-06,3.9422073577988215e-05,19725,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,163,6693,5162,1531,0.7712535484834903,2.2410972412038607e-05,9.198778337149438e-05,157,2.2410972412038607e-05,9.198778337149438e-05,6693,5162,1531
